"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"10363224";3,95868246797513;8,83548573789337;10,1883747332039;3,48596407301777e-06;6,7340519062472e-05;4,96639439630189
"10426397";3,24990843775131;7,54930588544478;10,184590857398;3,49662034185245e-06;6,7340519062472e-05;4,96319940978517
"10481627";3,34569927430985;8,35574907345346;10,0992026036178;3,74692213251702e-06;6,99792135472466e-05;4,89080266998605
"10366229";3,76689292244792;8,01709177515294;10,0932394189549;3,76512755025249e-06;7,01639807006172e-05;4,88572537806127
"10503416";5,80159779691141;7,41962066187557;10,0613787309872;3,86406737634486e-06;7,14089291233461e-05;4,85855034294737
"10545086";3,45971329406628;8,66887679467531;10,0329890937253;3,95465087025379e-06;7,18096181581052e-05;4,834268133991
"10504188";3,52426067887038;8,55652015330364;10,0204632926321;3,99536062982325e-06;7,21844728424773e-05;4,82353420409961
"10342364";-3,96889686108367;5,45297561485202;-9,88391149186651;4,47048654220775e-06;7,73115853573633e-05;4,70570085978669
"10352234";3,00817250828541;8,90580758046468;9,8430457234461;4,62455874052232e-06;7,93584993137122e-05;4,67014373836871
"10598359";3,82582099741398;8,59729276665807;9,83441585412481;4,65783924324681e-06;7,97755935129498e-05;4,66261750067762
"10504159";3,57691211058524;8,53974733236885;9,81207397069577;4,74523393184219e-06;8,01908449052191e-05;4,64310448250421
"10512322";3,57691211058524;8,53974733236885;9,81207397069577;4,74523393184219e-06;8,01908449052191e-05;4,64310448250421
"10575880";3,74182243965636;8,18530439976775;9,80542492633776;4,77159129702929e-06;8,04832543440101e-05;4,6372894154421
"10485546";3,08657664361069;7,97951179761668;9,71279950950925;5,15607752491437e-06;8,47178800720218e-05;4,5559025170304
"10358664";-4,22823371979317;8,20433377213243;-9,64639042289341;5,45276949620874e-06;8,81266691850899e-05;4,49711192073302
"10492628";3,08952821418158;7,75071842150519;9,54554678890669;5,93997645100316e-06;9,34521250848975e-05;4,40712709116738
"10512372";3,65399574151435;8,44745184402714;9,53705353243902;5,98315302911995e-06;9,39651011940764e-05;4,39950896214151
"10394240";4,32216315739487;8,68519438758909;9,52707948004407;6,03430004371972e-06;9,46012223785266e-05;4,3905547508862
"10431711";3,01219688873884;9,71215086833775;9,42367837527712;6,59392593929496e-06;9,95134255931968e-05;4,29722287430452
"10474814";3,41147670203854;7,97732155811205;9,33911790222485;7,09425454112026e-06;0,000104215091198461;4,22020778431998
"10536324";3,21173221772331;8,17936267287095;9,31053990048908;7,27269758035039e-06;0,000106152723795952;4,1940381594435
"10458685";3,09949511662883;7,32165259810584;9,25453950815563;7,63689786734558e-06;0,0001096678273713;4,14254792324775
"10344973";3,01848706512049;7,39807137238746;9,20511336786127;7,97509684790764e-06;0,00011270371364237;4,09687080444937
"10453518";3,35751403601797;7,41595726419449;9,14539236246988;8,40595071089686e-06;0,000117254974443032;4,04138758761568
"10359504";-4,10718504016793;7,52130020917478;-9,12790968499225;8,53688749106603e-06;0,000118569363918884;4,02508462016581
"10486201";3,20414921549591;7,02042040766338;9,11261817609551;8,65325830503369e-06;0,000119439150735162;4,01080226594029
"10425726";3,06766534832658;7,98240926594363;8,93628302216128;1,01293406451209e-05;0,000132023033716246;3,84455827058468
"10351111";-3,11237801299461;8,79699144860235;-8,92762505206788;1,02086459512633e-05;0,000132734791749104;3,83632177760957
"10575693";3,21155545617615;8,65912896774574;8,8055841178908;1,14024571810353e-05;0,000141618948956661;3,71947396140392
"10529977";3,01523527430618;6,75442253356072;8,6232704002077;1,34824772482851e-05;0,000159184496224818;3,54227631186392
"10358670";-3,62843714347531;9,03332403202308;-8,62308871160923;1,3484748077094e-05;0,000159184496224818;3,54209811968243
"10416090";3,2690217014878;8,03703075465042;8,57637969776525;1,40827550674086e-05;0,000163850274599731;3,49618096403002
"10456363";3,13847214187298;7,28472205210905;8,54235234100852;1,45367787679566e-05;0,000167597180892823;3,46259571868116
"10358619";-3,29699714365559;8,13183487894986;-8,5347252320078;1,46407426547964e-05;0,000168141552271945;3,45505205678765
"10494372";3,48749485279477;8,31731568398819;8,52649465462015;1,47538514382594e-05;0,00016900384720965;3,44690508386118
"10476594";3,49241135087316;7,39531284161946;8,49408318058895;1,52087120621418e-05;0,000173098900794339;3,41475763800444
"10395428";3,03500105710172;6,79031068281576;8,48385120534913;1,53554958886112e-05;0,000174323119992164;3,4045873635819
"10501063";-3,1849274413056;8,0657951866396;-8,47152087629373;1,55344573694769e-05;0,000175458439081678;3,39231754784757
"10571815";4,02589368460307;7,60917517444557;8,45020560543483;1,58492650200334e-05;0,000177626402810479;3,37107112922956
"10358567";-3,13057238547626;7,37292144866987;-8,42102414092061;1,62916935036645e-05;0,000179847499906758;3,34191023291804
"10358591";-3,34039123835122;8,4466675902667;-8,41581455924318;1,63720983483049e-05;0,00018011334432931;3,33669533895846
"10358656";-3,46920931304021;9,15032087192413;-8,2403051551109;1,93535806329899e-05;0,000206570659859267;3,15940016775313
"10555510";3,13799973542645;7,93410000093637;8,23918187180205;1,93744902761116e-05;0,000206570659859267;3,15825531521041
"10358660";-3,32094052343267;6,97768495100299;-8,23632792209426;1,94277277131677e-05;0,000206570659859267;3,15534597893554
"10553501";3,31874128688031;7,66754754288502;8,21936007718538;1,97475864511537e-05;0,000208878808439;3,13803148305945
"10513514";3,04651900562147;5,59854473104065;7,98725140569485;2,4757450396126e-05;0,000243174103526422;2,89816087865207
"10544704";3,22022947347718;7,31104850397811;7,98387602183486;2,48399241761718e-05;0,000243174103526422;2,89463059013683
"10358654";-3,61535109294346;8,96645192745367;-7,90144362673599;2,69508349109795e-05;0,000258152986555708;2,8080354133553
"10358583";-3,99141979940586;9,05160786354483;-7,85054239970881;2,83523196084103e-05;0,00026725744326528;2,75419693955171
"10358589";-3,17832519753007;8,86171142012755;-7,81099133639166;2,94966092380528e-05;0,000273120166163595;2,7121686555091
"10577641";3,83760009085409;9,27460543699932;7,76755644729816;3,08120458999355e-05;0,000281311532232303;2,66581562717781
"10416437";-3,28156893324762;8,36264767118106;-7,7329591804847;3,19059758033893e-05;0,00028734773953022;2,62874509557666
"10362091";-3,16871996540132;6,99063093120786;-7,72377712489952;3,22034171859389e-05;0,000289732971018027;2,61888438054183
"10601942";-3,26857009153443;8,87370454065743;-7,7056639795016;3,27991400424326e-05;0,000293690115738944;2,5994050084726
"10405063";-4,4247146902773;9,31673167286267;-7,68341362969116;3,3547554105403e-05;0,00029824972754787;2,57542637971367
"10358587";-3,3657307918438;6,11979841363667;-7,66560638051777;3,41600357249676e-05;0,000301606861336653;2,5561961492135
"10358555";-3,0871466549424;8,00136995785038;-7,64491611903598;3,48871462423866e-05;0,000305528909308941;2,53380793516275
"10520527";3,01618578533633;7,94298811392223;7,50274193361069;4,03678325131688e-05;0,000337563182699489;2,37865889393924
"10603066";3,86063514011234;7,3550307558901;7,48867680759283;4,09594289260122e-05;0,000340906707606108;2,36318508060784
"10343498";-3,33765061152915;5,05989563123089;-7,45829610245453;4,22700155696928e-05;0,000348494728578914;2,32968406722441
"10358623";-3,16063590452325;6,75553295802125;-7,38459484171787;4,56447155738251e-05;0,000368181376348214;2,24797025259716
"10358525";-3,53790886096613;6,21900069275407;-7,36043159592544;4,68146117561941e-05;0,000373885969362812;2,2210427078393
"10338485";-3,52272964612997;5,16648493950277;-7,22137171184188;5,42203779213546e-05;0,000413349004582265;2,06474143882446
"10358565";-4,25108889619254;7,70493757835284;-7,20052127722468;5,5437563463631e-05;0,000419952626997551;2,041108425308
"10358650";-3,42903740980892;8,61874874224886;-7,06551081996867;6,40822090286966e-05;0,000461631850288668;1,8868175297665
"10385096";3,01849189259335;7,1058081580645;6,86001728168234;8,02098091682414e-05;0,000523015040231083;1,64771137387948
"10340987";-3,02980465909091;5,51996633400722;-6,80779350033281;8,49840695992261e-05;0,000540746882367588;1,58611049012734
"10339105";-3,27712250408402;5,29745614798192;-6,76263523684571;8,93637162457588e-05;0,000561380970818763;1,53256745877374
"10498337";3,35604880899346;7,35997694329099;6,66839353889797;9,93207514806804e-05;0,000603872886396558;1,41999529960717
"10358581";-4,22030812043554;8,30452582138791;-6,65631386913367;0,000100682403515204;0,000609234775252995;1,40548421660696
"10358561";-3,7024869656608;7,84996605485739;-6,60309754233287;0,000106928969269499;0,000632396279332383;1,34133351199802
"10608661";-3,08654548249597;7,81178148555296;-6,59802223952745;0,000107546487970871;0,000634198930509278;1,33519635152474
"10608648";-3,21639454102593;7,84896514778804;-6,5884563636783;0,000108721005128002;0,000637668850780561;1,32362006281297
"10547227";3,63946621558035;7,97186003805426;6,47553748529913;0,000123697137662534;0,000699455379568873;1,18607283672482
"10593233";3,2542081645925;7,38533773634812;6,36031924824052;0,000141333139052067;0,000763357357133635;1,04400468667938
"10608668";3,68059019841434;5,1139476849072;6,32602034143897;0,000147100143179876;0,000790074424607803;1,0013739954543
"10372648";-3,70905368812979;10,3365422178723;-6,25256037904042;0,000160334992844204;0,000838363383171841;0,909541905999502
"10358577";-3,46281096382309;7,48262457665467;-6,19978869363419;0,000170643037601315;0,000873759194261572;0,843125760612875
"10358529";-3,08621310677586;8,25033526113689;-6,18157377682835;0,000174367046463791;0,000886973267160642;0,820114172204988
"10358563";-3,13959512228812;8,46601538616483;-6,15542751961057;0,000179868392806383;0,000906377632458015;0,787004244239634
"10343435";-3,69086314826827;5,71846039485847;-6,11191103806857;0,000189448782070502;0,000940522623080324;0,731692331324927
"10502575";3,10815751343806;7,64689606956398;6,08194627024347;0,000196368502127765;0,000964375478129116;0,693455694637866
"10405047";-3,63324158297556;10,2030441092524;-6,04172652152123;0,000206092879518572;0,000998887462399449;0,641940509614778
"10495186";3,06949767880337;7,59496016751196;6,03302455671323;0,000208265158421845;0,00100557794308081;0,630765532306084
"10358617";-3,42451427849998;8,20678297199204;-5,96555283439303;0,000225979525338309;0,00106225912254481;0,543766110843662
"10456353";3,48576736680685;7,65415614213055;5,85218968983095;0,000259548954673492;0,00116935157531306;0,396177815581163
"10358533";-3,61024154297635;8,85974696131591;-5,62766690466151;0,000343202321086264;0,00141828239522818;0,0985736715096701
"10358652";-3,9187830545596;8,45758971713487;-5,60122704994532;0,000354840665980293;0,00144422100727968;0,0630603859062182
"10338479";3,3156164637168;4,64908629687001;5,48429262852859;0,000411706352543811;0,00160592532672961;-0,0951925589735945
"10358535";-3,84532782496306;7,80178308304232;-5,48068555832823;0,000413610833235588;0,00161112475750707;-0,100105117588171
"10341006";-3,12971511361549;4,65476767743025;-5,47370406724157;0,000417324161841615;0,00162061794434693;-0,109618654832147
"10551883";-3,25188302954451;10,2436739370257;-5,35209258687644;0,0004881587873661;0,00179857359270446;-0,276453259121298
"10561187";3,12989504236193;9,2252916364692;5,2786033701802;0,00053720819909925;0,00193408006552986;-0,378297212544269
"10338901";-3,19626107090442;6,00596924309256;-4,64519135441361;0,00126608038134012;0,00353794043059803;-1,28819967778069
"10411527";4,15664142190886;8,91390890398317;4,58542560462338;0,00137688113166088;0,00374513353100783;-1,37699569160653
"10600707";4,81390372789135;7,54946965616085;4,2432280331531;0,00224831519028152;0,00537238541032593;-1,89482398829639
"10578017";3,39331112900206;6,52652784973104;4,05647033192058;0,00295917794647944;0,00656127033331398;-2,18391388541333
"10338365";-3,53738006057825;5,33862469164902;-3,75937791121457;0,00462725584096969;0,00920347363781363;-2,65237777149442
